model,object_name,parentName,owner,dataset,field_name,display_name,type,required,recommended,extracted_type,calculation_type,expression,base_search,constraints,prescribed_values,description
Splunk_CIM_Validation,Missing_Extractions_Perf_Timesync,Performance,Performance.Missing_Extractions_Perf_Timesync,Performance.Missing_Extractions_Perf_Timesync,action,action,string,False,False,extracted,,,,"All_Performance.is_OS=1 AND (tag=time tag=synchronize (dest=""unknown"" OR action=""unknown""))",,
Splunk_CIM_Validation,Missing_Extractions_Perf_Uptime,Performance,Performance.Missing_Extractions_Perf_Uptime,Performance.Missing_Extractions_Perf_Uptime,dest,dest,string,False,False,extracted,,,,"All_Performance.is_OS=1 AND (tag=uptime (dest=""unknown"" OR uptime=""unknown""))",,
Splunk_CIM_Validation,Missing_Extractions_Perf_Uptime,Performance,Performance.Missing_Extractions_Perf_Uptime,Performance.Missing_Extractions_Perf_Uptime,action,action,string,False,False,extracted,,,,"All_Performance.is_OS=1 AND (tag=uptime (dest=""unknown"" OR uptime=""unknown""))",,
Splunk_CIM_Validation,Splunk_Audit,BaseSearch,BaseSearch.Splunk_Audit,Splunk_Audit,_time,_time,timestamp,False,False,extracted,,,| datamodel Splunk_Audit View_Activity search,,,
Splunk_CIM_Validation,Splunk_Audit,BaseSearch,BaseSearch.Splunk_Audit,Splunk_Audit,host,host,string,False,False,extracted,,,| datamodel Splunk_Audit View_Activity search,,,
Splunk_CIM_Validation,Splunk_Audit,BaseSearch,BaseSearch.Splunk_Audit,Splunk_Audit,source,source,string,False,False,extracted,,,| datamodel Splunk_Audit View_Activity search,,,
Splunk_CIM_Validation,Splunk_Audit,BaseSearch,BaseSearch.Splunk_Audit,Splunk_Audit,sourcetype,sourcetype,string,False,False,extracted,,,| datamodel Splunk_Audit View_Activity search,,,
Splunk_CIM_Validation,Ticket_Management,BaseSearch,BaseSearch.Ticket_Management,Ticket_Management,_time,_time,timestamp,False,False,extracted,,,| datamodel Ticket_Management All_Ticket_Management search,,,
Splunk_CIM_Validation,Ticket_Management,BaseSearch,BaseSearch.Ticket_Management,Ticket_Management,host,host,string,False,False,extracted,,,| datamodel Ticket_Management All_Ticket_Management search,,,
Splunk_CIM_Validation,Ticket_Management,BaseSearch,BaseSearch.Ticket_Management,Ticket_Management,source,source,string,False,False,extracted,,,| datamodel Ticket_Management All_Ticket_Management search,,,
Splunk_CIM_Validation,Ticket_Management,BaseSearch,BaseSearch.Ticket_Management,Ticket_Management,sourcetype,sourcetype,string,False,False,extracted,,,| datamodel Ticket_Management All_Ticket_Management search,,,
Splunk_CIM_Validation,Missing_Extractions_All_Ticket_Managment,Ticket_Management,Ticket_Management.Missing_Extractions_All_Ticket_Managment,Ticket_Management.Missing_Extractions_All_Ticket_Managment,dest,dest,string,False,False,extracted,,,,"dest=""unknown"" OR ticket_id=""unknown""",,
Splunk_CIM_Validation,Missing_Extractions_All_Ticket_Managment,Ticket_Management,Ticket_Management.Missing_Extractions_All_Ticket_Managment,Ticket_Management.Missing_Extractions_All_Ticket_Managment,ticket_id,ticket_id,string,False,False,extracted,,,,"dest=""unknown"" OR ticket_id=""unknown""",,
Splunk_CIM_Validation,Missing_Extractions_Incident,Ticket_Management,Ticket_Management.Missing_Extractions_Incident,Ticket_Management.Missing_Extractions_Incident,dest,dest,string,False,False,extracted,,,,"All_Ticket_Management.is_Incident=1 AND (dest=""unknown"" OR incident=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Incident,Ticket_Management,Ticket_Management.Missing_Extractions_Incident,Ticket_Management.Missing_Extractions_Incident,incident,incident,string,False,False,extracted,,,,"All_Ticket_Management.is_Incident=1 AND (dest=""unknown"" OR incident=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Problem,Ticket_Management,Ticket_Management.Missing_Extractions_Problem,Ticket_Management.Missing_Extractions_Problem,dest,dest,string,False,False,extracted,,,,"All_Ticket_Management.is_Problem=1 AND (dest=""unknown"" OR problem=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Problem,Ticket_Management,Ticket_Management.Missing_Extractions_Problem,Ticket_Management.Missing_Extractions_Problem,problem,problem,string,False,False,extracted,,,,"All_Ticket_Management.is_Problem=1 AND (dest=""unknown"" OR problem=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Change,Ticket_Management,Ticket_Management.Missing_Extractions_Change,Ticket_Management.Missing_Extractions_Change,dest,dest,string,False,False,extracted,,,,"All_Ticket_Management.is_Change=1 AND (dest=""unknown"" OR NOT change=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Change,Ticket_Management,Ticket_Management.Missing_Extractions_Change,Ticket_Management.Missing_Extractions_Change,change,change,string,False,False,extracted,,,,"All_Ticket_Management.is_Change=1 AND (dest=""unknown"" OR NOT change=""unknown"")",,
Splunk_CIM_Validation,Updates,BaseSearch,BaseSearch.Updates,Updates,_time,_time,timestamp,False,False,extracted,,,| datamodel Updates Updates search,,,
Splunk_CIM_Validation,Updates,BaseSearch,BaseSearch.Updates,Updates,host,host,string,False,False,extracted,,,| datamodel Updates Updates search,,,
Splunk_CIM_Validation,Updates,BaseSearch,BaseSearch.Updates,Updates,source,source,string,False,False,extracted,,,| datamodel Updates Updates search,,,
Splunk_CIM_Validation,Updates,BaseSearch,BaseSearch.Updates,Updates,sourcetype,sourcetype,string,False,False,extracted,,,| datamodel Updates Updates search,,,
Splunk_CIM_Validation,Missing_Extractions_Updates,Updates,Updates.Missing_Extractions_Updates,Updates.Missing_Extractions_Updates,dest,dest,string,False,False,extracted,,,,"(dest=""unknown"" OR signature=""unknown"" OR signature_id=""unknown"" OR status=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Updates,Updates,Updates.Missing_Extractions_Updates,Updates.Missing_Extractions_Updates,signature,signature,string,False,False,extracted,,,,"(dest=""unknown"" OR signature=""unknown"" OR signature_id=""unknown"" OR status=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Updates,Updates,Updates.Missing_Extractions_Updates,Updates.Missing_Extractions_Updates,signature_id,signature_id,string,False,False,extracted,,,,"(dest=""unknown"" OR signature=""unknown"" OR signature_id=""unknown"" OR status=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Updates,Updates,Updates.Missing_Extractions_Updates,Updates.Missing_Extractions_Updates,status,status,string,False,False,extracted,,,,"(dest=""unknown"" OR signature=""unknown"" OR signature_id=""unknown"" OR status=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Updates,Updates,Updates.Missing_Extractions_Updates,Updates.Missing_Extractions_Updates,vendor_product,vendor_product,string,False,False,extracted,,,,"(dest=""unknown"" OR signature=""unknown"" OR signature_id=""unknown"" OR status=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Vulnerabilities,BaseSearch,BaseSearch.Vulnerabilities,Vulnerabilities,_time,_time,timestamp,False,False,extracted,,,| datamodel Vulnerabilities Vulnerabilities search,,,
Splunk_CIM_Validation,Vulnerabilities,BaseSearch,BaseSearch.Vulnerabilities,Vulnerabilities,host,host,string,False,False,extracted,,,| datamodel Vulnerabilities Vulnerabilities search,,,
Splunk_CIM_Validation,Vulnerabilities,BaseSearch,BaseSearch.Vulnerabilities,Vulnerabilities,source,source,string,False,False,extracted,,,| datamodel Vulnerabilities Vulnerabilities search,,,
Splunk_CIM_Validation,Vulnerabilities,BaseSearch,BaseSearch.Vulnerabilities,Vulnerabilities,sourcetype,sourcetype,string,False,False,extracted,,,| datamodel Vulnerabilities Vulnerabilities search,,,
Splunk_CIM_Validation,Missing_Extractions_Vulnerabilities,Vulnerabilities,Vulnerabilities.Missing_Extractions_Vulnerabilities,Vulnerabilities.Missing_Extractions_Vulnerabilities,dvc,dvc,string,False,False,extracted,,,,"(dvc=""unknown"" OR category=""unknown"" OR signature=""unknown"" OR severity=""unknown"" OR dest=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Vulnerabilities,Vulnerabilities,Vulnerabilities.Missing_Extractions_Vulnerabilities,Vulnerabilities.Missing_Extractions_Vulnerabilities,category,category,string,False,False,extracted,,,,"(dvc=""unknown"" OR category=""unknown"" OR signature=""unknown"" OR severity=""unknown"" OR dest=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Vulnerabilities,Vulnerabilities,Vulnerabilities.Missing_Extractions_Vulnerabilities,Vulnerabilities.Missing_Extractions_Vulnerabilities,signature,signature,string,False,False,extracted,,,,"(dvc=""unknown"" OR category=""unknown"" OR signature=""unknown"" OR severity=""unknown"" OR dest=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Vulnerabilities,Vulnerabilities,Vulnerabilities.Missing_Extractions_Vulnerabilities,Vulnerabilities.Missing_Extractions_Vulnerabilities,severity,severity,string,False,False,extracted,,,,"(dvc=""unknown"" OR category=""unknown"" OR signature=""unknown"" OR severity=""unknown"" OR dest=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Vulnerabilities,Vulnerabilities,Vulnerabilities.Missing_Extractions_Vulnerabilities,Vulnerabilities.Missing_Extractions_Vulnerabilities,dest,dest,string,False,False,extracted,,,,"(dvc=""unknown"" OR category=""unknown"" OR signature=""unknown"" OR severity=""unknown"" OR dest=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Vulnerabilities,Vulnerabilities,Vulnerabilities.Missing_Extractions_Vulnerabilities,Vulnerabilities.Missing_Extractions_Vulnerabilities,vendor_product,vendor_product,string,False,False,extracted,,,,"(dvc=""unknown"" OR category=""unknown"" OR signature=""unknown"" OR severity=""unknown"" OR dest=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Web,BaseSearch,BaseSearch.Web,Web,_time,_time,timestamp,False,False,extracted,,,| datamodel Web Web search,,,
Splunk_CIM_Validation,Web,BaseSearch,BaseSearch.Web,Web,host,host,string,False,False,extracted,,,| datamodel Web Web search,,,
Splunk_CIM_Validation,Web,BaseSearch,BaseSearch.Web,Web,source,source,string,False,False,extracted,,,| datamodel Web Web search,,,
Splunk_CIM_Validation,Web,BaseSearch,BaseSearch.Web,Web,sourcetype,sourcetype,string,False,False,extracted,,,| datamodel Web Web search,,,
Splunk_CIM_Validation,Missing_Extractions_Web,Web,Web.Missing_Extractions_Web,Web.Missing_Extractions_Web,action,action,string,False,False,extracted,,,,"(action=""unknown"" OR dest=""unknown"" OR http_content_type=""unknown"" OR http_method=""unknown"" OR http_referrer=""unknown"" OR http_user_agent=""unknown"" OR src=""unknown"" OR status=""unknown"" OR url=""unknown"" OR user=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Web,Web,Web.Missing_Extractions_Web,Web.Missing_Extractions_Web,dest,dest,string,False,False,extracted,,,,"(action=""unknown"" OR dest=""unknown"" OR http_content_type=""unknown"" OR http_method=""unknown"" OR http_referrer=""unknown"" OR http_user_agent=""unknown"" OR src=""unknown"" OR status=""unknown"" OR url=""unknown"" OR user=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Web,Web,Web.Missing_Extractions_Web,Web.Missing_Extractions_Web,http_content_type,http_content_type,string,False,False,extracted,,,,"(action=""unknown"" OR dest=""unknown"" OR http_content_type=""unknown"" OR http_method=""unknown"" OR http_referrer=""unknown"" OR http_user_agent=""unknown"" OR src=""unknown"" OR status=""unknown"" OR url=""unknown"" OR user=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Web,Web,Web.Missing_Extractions_Web,Web.Missing_Extractions_Web,http_method,http_method,string,False,False,extracted,,,,"(action=""unknown"" OR dest=""unknown"" OR http_content_type=""unknown"" OR http_method=""unknown"" OR http_referrer=""unknown"" OR http_user_agent=""unknown"" OR src=""unknown"" OR status=""unknown"" OR url=""unknown"" OR user=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Web,Web,Web.Missing_Extractions_Web,Web.Missing_Extractions_Web,http_referrer,http_referrer,string,False,False,extracted,,,,"(action=""unknown"" OR dest=""unknown"" OR http_content_type=""unknown"" OR http_method=""unknown"" OR http_referrer=""unknown"" OR http_user_agent=""unknown"" OR src=""unknown"" OR status=""unknown"" OR url=""unknown"" OR user=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Web,Web,Web.Missing_Extractions_Web,Web.Missing_Extractions_Web,http_user_agent,http_user_agent,string,False,False,extracted,,,,"(action=""unknown"" OR dest=""unknown"" OR http_content_type=""unknown"" OR http_method=""unknown"" OR http_referrer=""unknown"" OR http_user_agent=""unknown"" OR src=""unknown"" OR status=""unknown"" OR url=""unknown"" OR user=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Web,Web,Web.Missing_Extractions_Web,Web.Missing_Extractions_Web,src,src,string,False,False,extracted,,,,"(action=""unknown"" OR dest=""unknown"" OR http_content_type=""unknown"" OR http_method=""unknown"" OR http_referrer=""unknown"" OR http_user_agent=""unknown"" OR src=""unknown"" OR status=""unknown"" OR url=""unknown"" OR user=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Web,Web,Web.Missing_Extractions_Web,Web.Missing_Extractions_Web,status,status,string,False,False,extracted,,,,"(action=""unknown"" OR dest=""unknown"" OR http_content_type=""unknown"" OR http_method=""unknown"" OR http_referrer=""unknown"" OR http_user_agent=""unknown"" OR src=""unknown"" OR status=""unknown"" OR url=""unknown"" OR user=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Web,Web,Web.Missing_Extractions_Web,Web.Missing_Extractions_Web,url,url,string,False,False,extracted,,,,"(action=""unknown"" OR dest=""unknown"" OR http_content_type=""unknown"" OR http_method=""unknown"" OR http_referrer=""unknown"" OR http_user_agent=""unknown"" OR src=""unknown"" OR status=""unknown"" OR url=""unknown"" OR user=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Web,Web,Web.Missing_Extractions_Web,Web.Missing_Extractions_Web,user,user,string,False,False,extracted,,,,"(action=""unknown"" OR dest=""unknown"" OR http_content_type=""unknown"" OR http_method=""unknown"" OR http_referrer=""unknown"" OR http_user_agent=""unknown"" OR src=""unknown"" OR status=""unknown"" OR url=""unknown"" OR user=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Missing_Extractions_Web,Web,Web.Missing_Extractions_Web,Web.Missing_Extractions_Web,vendor_product,vendor_product,string,False,False,extracted,,,,"(action=""unknown"" OR dest=""unknown"" OR http_content_type=""unknown"" OR http_method=""unknown"" OR http_referrer=""unknown"" OR http_user_agent=""unknown"" OR src=""unknown"" OR status=""unknown"" OR url=""unknown"" OR user=""unknown"" OR vendor_product=""unknown"")",,
Splunk_CIM_Validation,Untagged_Events,BaseSearch,BaseSearch.Untagged_Events,Untagged_Events,_time,_time,timestamp,False,False,extracted,,,*,,,
Splunk_CIM_Validation,Untagged_Events,BaseSearch,BaseSearch.Untagged_Events,Untagged_Events,host,host,string,False,False,extracted,,,*,,,
Splunk_CIM_Validation,Untagged_Events,BaseSearch,BaseSearch.Untagged_Events,Untagged_Events,source,source,string,False,False,extracted,,,*,,,
Splunk_CIM_Validation,Untagged_Events,BaseSearch,BaseSearch.Untagged_Events,Untagged_Events,sourcetype,sourcetype,string,False,False,extracted,,,*,,,
Ticket_Management,All_Ticket_Management,BaseEvent,BaseEvent.All_Ticket_Management,All_Ticket_Management,affect_dest,affect_dest,string,False,False,extracted,,,,(`cim_Ticket_Management_indexes`) tag=ticketing,,Destinations affected by the service request.
Ticket_Management,All_Ticket_Management,BaseEvent,BaseEvent.All_Ticket_Management,All_Ticket_Management,comments,comments,string,False,False,extracted,,,,(`cim_Ticket_Management_indexes`) tag=ticketing,,Comments about the service request.
Ticket_Management,All_Ticket_Management,BaseEvent,BaseEvent.All_Ticket_Management,All_Ticket_Management,description,description,string,False,False,extracted,,,,(`cim_Ticket_Management_indexes`) tag=ticketing,,The description of the service request.
Ticket_Management,All_Ticket_Management,BaseEvent,BaseEvent.All_Ticket_Management,All_Ticket_Management,dest_bunit,dest_bunit,string,False,False,extracted,,,,(`cim_Ticket_Management_indexes`) tag=ticketing,,The business unit of the destination.
Ticket_Management,All_Ticket_Management,BaseEvent,BaseEvent.All_Ticket_Management,All_Ticket_Management,dest_category,dest_category,string,False,False,extracted,,,,(`cim_Ticket_Management_indexes`) tag=ticketing,,The category of the destination.
Ticket_Management,All_Ticket_Management,BaseEvent,BaseEvent.All_Ticket_Management,All_Ticket_Management,dest_priority,dest_priority,string,False,False,extracted,,,,(`cim_Ticket_Management_indexes`) tag=ticketing,,The priority of the destination.
