"_time",avgBytes,avgDuration,"bot_type",botnet,commonProtocol,numFlows,"src_ip",sumBytes,types,uniqueDstIp,uniqueDstPort,uniqueProtocols
1313361300,"199.48387096774192","8.487921741935486",rbot,1,tcp,31,"147.32.84.165",6184,Botnet,31,1,1
1313361360,186,"9.023191928571428",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313361420,198,"8.727762258064516",rbot,1,tcp,31,"147.32.84.165",6138,Botnet,31,1,1
1313361480,"191.5483870967742","8.743005161290323",rbot,1,tcp,31,"147.32.84.165",5938,Botnet,30,1,1
1313361540,186,"9.126349535714285",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313361600,186,"9.241175892857141",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313361660,186,"9.24624127586207",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313361720,186,"9.008197068965519",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313361780,"199.10344827586206","8.748773620689658",rbot,1,tcp,29,"147.32.84.165",5774,Botnet,29,1,1
1313361840,192,"8.743629466666667",rbot,1,tcp,30,"147.32.84.165",5760,Botnet,30,1,1
1313361900,186,"8.998726344827586",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313361960,"192.42857142857142","8.719939107142858",rbot,1,tcp,28,"147.32.84.165",5388,Botnet,28,1,1
1313362020,"203.80645161290323","8.483050838709676",rbot,1,tcp,31,"147.32.84.165",6318,Botnet,31,1,1
1313362080,"216.6875","8.198599000000002",rbot,1,tcp,32,"147.32.84.165",6934,Botnet,32,1,1
1313362140,186,"9.018242586206895",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313362200,"192.42857142857142","8.852911000000002",rbot,1,tcp,28,"147.32.84.165",5388,Botnet,28,1,1
1313362260,"203.3125","8.51855190625",rbot,1,tcp,32,"147.32.84.165",6506,Botnet,32,1,1
1313362320,186,"9.018939827586207",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313362380,186,"9.00062225925926",rbot,1,tcp,27,"147.32.84.165",5022,Botnet,27,1,1
1313362440,186,"9.030121827586205",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313362500,"210.8","8.5418329",rbot,1,tcp,30,"147.32.84.165",6324,Botnet,30,1,1
1313362560,186,"9.016902733333334",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313362620,204,"8.230414000000001",rbot,1,tcp,30,"147.32.84.165",6120,Botnet,30,1,1
1313362680,"208.21212121212122","11.611148545454547",rbot,1,tcp,33,"147.32.84.165",6871,Botnet,33,2,2
1313362740,192,"8.812191633333335",rbot,1,tcp,30,"147.32.84.165",5760,Botnet,30,1,1
1313362800,186,"9.272728444444445",rbot,1,tcp,27,"147.32.84.165",5022,Botnet,27,1,1
1313362860,192,"8.779873633333333",rbot,1,tcp,30,"147.32.84.165",5760,Botnet,30,1,1
1313362920,186,"9.023779777777778",rbot,1,tcp,27,"147.32.84.165",5022,Botnet,27,1,1
1313362980,186,"9.05698751724138",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313363040,"192.2","8.790388233333337",rbot,1,tcp,30,"147.32.84.165",5766,Botnet,30,1,1
1313363100,186,"9.009716133333335",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313363160,186,"9.025846928571427",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313363220,"192.42857142857142","8.748291464285716",rbot,1,tcp,28,"147.32.84.165",5388,Botnet,28,1,1
1313363280,194,"39.121699699999986",rbot,1,tcp,30,"147.32.84.165",5820,Botnet,30,1,1
1313363340,"198.82758620689654","8.714479827586207",rbot,1,tcp,29,"147.32.84.165",5766,Botnet,29,1,1
1313363400,186,"9.034634103448276",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313363460,"196.56666666666666","12.540514333333332",rbot,1,tcp,30,"147.32.84.165",5897,Botnet,30,1,1
1313363520,"191.80645161290323","8.882721032258063",rbot,1,tcp,31,"147.32.84.165",5946,Botnet,31,1,1
1313363520,6348,"3588.138428",rbot,1,tcp,1,"38.229.70.20",6348,Botnet,1,1,1
1313363580,"209.86666666666667","11.592978966666665",rbot,1,tcp,30,"147.32.84.165",6296,Botnet,30,1,1
1313363640,"203.41935483870967","8.553397677419353",rbot,1,tcp,31,"147.32.84.165",6306,Botnet,31,1,1
1313363700,198,"8.634149966666667",rbot,1,tcp,30,"147.32.84.165",5940,Botnet,30,1,1
1313363760,"196.2","9.196793366666666",rbot,1,tcp,30,"147.32.84.165",5886,Botnet,30,1,1
1313363820,186,"9.020304464285713",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313363880,"197.80645161290323","8.865357387096774",rbot,1,tcp,31,"147.32.84.165",6132,Botnet,31,1,1
1313363940,186,"9.724176533333337",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313364000,198,"8.544870433333331",rbot,1,tcp,30,"147.32.84.165",5940,Botnet,30,1,1
1313364060,"192.20689655172413","9.042877655172413",rbot,1,tcp,29,"147.32.84.165",5574,Botnet,29,1,1
1313364120,186,"8.991414035714286",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313364180,192,"9.01918386666667",rbot,1,tcp,30,"147.32.84.165",5760,Botnet,30,1,1
1313364240,198,"8.543986866666668",rbot,1,tcp,30,"147.32.84.165",5940,Botnet,30,1,1
1313364300,192,"8.904307066666668",rbot,1,tcp,30,"147.32.84.165",5760,Botnet,30,1,1
1313364360,"206.25806451612902","8.812560354838709",rbot,1,tcp,31,"147.32.84.165",6394,Botnet,31,1,1
1313364420,186,"9.191199535714288",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313364480,186,"9.225642464285714",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313364540,"203.41935483870967","8.430656741935483",rbot,1,tcp,31,"147.32.84.165",6306,Botnet,31,1,1
1313364600,"197.8709677419355","9.00669958064516",rbot,1,tcp,31,"147.32.84.165",6134,Botnet,31,1,1
1313364660,186,"9.125904357142858",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313364720,186,"9.10526242857143",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313364780,192,"8.792508599999998",rbot,1,tcp,30,"147.32.84.165",5760,Botnet,30,1,1
1313364840,198,"8.528668566666665",rbot,1,tcp,30,"147.32.84.165",5940,Botnet,30,1,1
1313364900,"198.43333333333334","8.728855933333334",rbot,1,tcp,30,"147.32.84.165",5953,Botnet,30,1,1
1313364960,"192.20689655172413","8.75092075862069",rbot,1,tcp,29,"147.32.84.165",5574,Botnet,29,1,1
1313365020,"191.80645161290323","8.920452516129032",rbot,1,tcp,31,"147.32.84.165",5946,Botnet,31,1,1
1313365080,"198.85714285714286","8.804628035714286",rbot,1,tcp,28,"147.32.84.165",5568,Botnet,28,1,1
1313365140,192,"8.769446666666665",rbot,1,tcp,30,"147.32.84.165",5760,Botnet,30,1,1
1313365200,"192.20689655172413","8.75030396551724",rbot,1,tcp,29,"147.32.84.165",5574,Botnet,29,1,1
1313365260,186,"9.027124965517238",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313365320,"191.80645161290323","9.002317870967742",rbot,1,tcp,31,"147.32.84.165",5946,Botnet,31,1,1
1313365380,"192.20689655172413","8.770512379310347",rbot,1,tcp,29,"147.32.84.165",5574,Botnet,29,1,1
1313365440,"202.875","8.46730790625",rbot,1,tcp,32,"147.32.84.165",6492,Botnet,32,1,1
1313365500,"198.85714285714286","8.525647428571428",rbot,1,tcp,28,"147.32.84.165",5568,Botnet,28,1,1
1313365560,"192.20689655172413","9.107924620689655",rbot,1,tcp,29,"147.32.84.165",5574,Botnet,29,1,1
1313365620,"188.8709677419355","8.741839548387096",rbot,1,tcp,31,"147.32.84.165",5855,Botnet,31,2,2
1313365680,188,"10.0125383",rbot,1,tcp,30,"147.32.84.165",5640,Botnet,30,1,1
1313365740,186,"9.162730633333334",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313365800,186,"9.057192178571427",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313365860,186,"9.005598034482757",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313365920,"193.2","8.746980479999998",rbot,1,tcp,25,"147.32.84.165",4830,Botnet,25,1,1
1313365980,"191.80645161290323","8.920832354838712",rbot,1,tcp,31,"147.32.84.165",5946,Botnet,31,1,1
1313366040,"207.8181818181818","8.364856696969698",rbot,1,tcp,33,"147.32.84.165",6858,Botnet,33,1,1
1313366100,"202.36363636363637","8.362021818181818",rbot,1,tcp,33,"147.32.84.165",6678,Botnet,33,1,1
1313366160,192,"8.773992699999999",rbot,1,tcp,30,"147.32.84.165",5760,Botnet,30,1,1
1313366220,"192.20689655172413","8.764467655172414",rbot,1,tcp,29,"147.32.84.165",5574,Botnet,29,1,1
1313366280,"204.6206896551724","8.297274517241378",rbot,1,tcp,29,"147.32.84.165",5934,Botnet,29,1,1
1313366340,"203.41935483870967","8.888075806451614",rbot,1,tcp,31,"147.32.84.165",6306,Botnet,31,1,1
1313366400,186,"9.016098931034481",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313366460,186,"9.076530466666666",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313366520,186,"9.022590033333334",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313366580,"192.20689655172413","8.977161",rbot,1,tcp,29,"147.32.84.165",5574,Botnet,29,1,1
1313366640,"192.42857142857142","8.748125464285712",rbot,1,tcp,28,"147.32.84.165",5388,Botnet,28,1,1
1313366700,"203.41935483870967","8.430415774193547",rbot,1,tcp,31,"147.32.84.165",6306,Botnet,31,1,1
1313366760,"192.20689655172413","9.118593068965518",rbot,1,tcp,29,"147.32.84.165",5574,Botnet,29,1,1
1313366820,186,"9.351500999999999",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313366880,"197.25","8.89661321875",rbot,1,tcp,32,"147.32.84.165",6312,Botnet,32,1,1
1313366940,226,"7.621406027777777",rbot,1,tcp,36,"147.32.84.165",8136,Botnet,36,1,1
1313367000,198,"8.762236566666667",rbot,1,tcp,30,"147.32.84.165",5940,Botnet,30,1,1
1313367060,"192.42857142857142","8.855739142857145",rbot,1,tcp,28,"147.32.84.165",5388,Botnet,28,1,1
1313367120,186,"9.162889370370367",rbot,1,tcp,27,"147.32.84.165",5022,Botnet,27,1,1
1313367180,186,"9.248996833333335",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313367240,"200.54545454545453","8.63206715151515",rbot,1,tcp,33,"147.32.84.165",6618,Botnet,33,1,1
1313367240,7120,"3541.869629",rbot,1,tcp,1,"38.229.70.20",7120,Botnet,1,1,1
1313367300,192,"9.131030466666667",rbot,1,tcp,30,"147.32.84.165",5760,Botnet,30,1,1
1313367360,186,"9.052277777777778",rbot,1,tcp,27,"147.32.84.165",5022,Botnet,27,1,1
1313367420,192,"8.754534833333334",rbot,1,tcp,30,"147.32.84.165",5760,Botnet,30,1,1
1313367480,"192.42857142857142","8.719453607142858",rbot,1,tcp,28,"147.32.84.165",5388,Botnet,28,1,1
1313367540,198,"8.827817166666668",rbot,1,tcp,30,"147.32.84.165",5940,Botnet,30,1,1
1313367600,"197.25","8.50592278125",rbot,1,tcp,32,"147.32.84.165",6312,Botnet,32,1,1
1313367660,"197.61290322580646","8.596674354838713",rbot,1,tcp,31,"147.32.84.165",6126,Botnet,31,1,1
1313367720,"192.42857142857142","9.034432821428572",rbot,1,tcp,28,"147.32.84.165",5388,Botnet,28,1,1
1313367780,227,"7.641180333333334",rbot,1,tcp,36,"147.32.84.165",8172,Botnet,36,1,1
1313367840,186,"9.147183107142855",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313367900,198,"8.584046533333332",rbot,1,tcp,30,"147.32.84.165",5940,Botnet,30,1,1
1313367960,186,"8.995548214285714",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313368020,"197.25","8.6988570625",rbot,1,tcp,32,"147.32.84.165",6312,Botnet,32,1,1
1313368080,186,"9.170800464285715",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313368140,186,"8.995425714285714",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313368200,"229.78787878787878","7.994813909090908",rbot,1,tcp,33,"147.32.84.165",7583,Botnet,33,1,1
1313368260,"209.41935483870967","8.043271903225808",rbot,1,tcp,31,"147.32.84.165",6492,Botnet,31,1,1
1313368320,"191.80645161290323","8.74378970967742",rbot,1,tcp,31,"147.32.84.165",5946,Botnet,31,1,1
1313368380,186,"9.001144392857142",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313368440,198,"8.710380709677418",rbot,1,tcp,31,"147.32.84.165",6138,Botnet,31,1,1
1313368500,204,"8.3722823",rbot,1,tcp,30,"147.32.84.165",6120,Botnet,30,1,1
1313368560,186,"9.006211103448278",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313368620,186,"9.008394071428572",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313368680,"192.20689655172413","8.737690000000002",rbot,1,tcp,29,"147.32.84.165",5574,Botnet,29,1,1
1313368740,186,"9.171608666666666",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313368800,198,"8.570856933333333",rbot,1,tcp,30,"147.32.84.165",5940,Botnet,30,1,1
1313368860,186,"9.00516072413793",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313368920,186,"8.999178703703704",rbot,1,tcp,27,"147.32.84.165",5022,Botnet,27,1,1
1313368980,"193.61290322580646","8.822034419354837",rbot,1,tcp,31,"147.32.84.165",6002,Botnet,31,1,1
1313369040,"205.72413793103448","8.800669724137931",rbot,1,tcp,29,"147.32.84.165",5966,Botnet,29,1,1
1313369100,198,"8.472253266666666",rbot,1,tcp,30,"147.32.84.165",5940,Botnet,30,1,1
1313369160,"197.61290322580646","8.587286838709678",rbot,1,tcp,31,"147.32.84.165",6126,Botnet,31,1,1
1313369220,192,"8.746698633333331",rbot,1,tcp,30,"147.32.84.165",5760,Botnet,30,1,1
1313369280,192,"8.739143766666666",rbot,1,tcp,30,"147.32.84.165",5760,Botnet,30,1,1
1313369340,"192.42857142857142","8.70876732142857",rbot,1,tcp,28,"147.32.84.165",5388,Botnet,28,1,1
1313369400,186,"9.0009815",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313369460,"210.43333333333334","8.410099566666664",rbot,1,tcp,30,"147.32.84.165",6313,Botnet,30,1,1
1313369520,"209.83870967741936","8.433289806451613",rbot,1,tcp,31,"147.32.84.165",6505,Botnet,31,1,1
1313369580,186,"9.005743071428572",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313369640,"202.875","8.2463489375",rbot,1,tcp,32,"147.32.84.165",6492,Botnet,32,1,1
1313369700,"197.61290322580646","8.491413387096774",rbot,1,tcp,31,"147.32.84.165",6126,Botnet,31,1,1
1313369760,186,"8.996421555555555",rbot,1,tcp,27,"147.32.84.165",5022,Botnet,27,1,1
1313369820,"195.375","8.685616125000001",rbot,1,tcp,32,"147.32.84.165",6252,Botnet,32,1,1
1313369880,186,"9.005543857142857",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313369940,186,"9.191727464285714",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313370000,"202.875","8.25201559375",rbot,1,tcp,32,"147.32.84.165",6492,Botnet,32,1,1
1313370060,"192.20689655172413","8.723056827586209",rbot,1,tcp,29,"147.32.84.165",5574,Botnet,29,1,1
1313370120,186,"9.036846344827588",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313370180,186,"9.010154107142858",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313370240,186,"9.1022319",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313370300,"192.20689655172413","8.724901379310344",rbot,1,tcp,29,"147.32.84.165",5574,Botnet,29,1,1
1313370360,186,"9.005551037037034",rbot,1,tcp,27,"147.32.84.165",5022,Botnet,27,1,1
1313370420,186,"9.009886866666667",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313370480,"198.41379310344828","8.451129620689656",rbot,1,tcp,29,"147.32.84.165",5754,Botnet,29,1,1
1313370540,"191.80645161290323","8.741190999999999",rbot,1,tcp,31,"147.32.84.165",5946,Botnet,31,1,1
1313370600,"192.20689655172413","8.722671620689654",rbot,1,tcp,29,"147.32.84.165",5574,Botnet,29,1,1
1313370660,"212.47058823529412","8.016712235294118",rbot,1,tcp,34,"147.32.84.165",7224,Botnet,34,1,1
1313370720,198,"8.669649833333333",rbot,1,tcp,30,"147.32.84.165",5940,Botnet,30,1,1
1313370780,"197.41379310344828","8.695140034482758",rbot,1,tcp,29,"147.32.84.165",5725,Botnet,29,1,1
1313370840,"195.67741935483872","8.587709774193549",rbot,1,tcp,31,"147.32.84.165",6066,Botnet,31,1,1
1313370900,"192.66666666666666","8.700982074074071",rbot,1,tcp,27,"147.32.84.165",5202,Botnet,27,1,1
1313370900,7719,"3473.12793",rbot,1,tcp,1,"38.229.70.20",7719,Botnet,1,1,1
1313370960,192,"8.864195599999999",rbot,1,tcp,30,"147.32.84.165",5760,Botnet,30,1,1
1313371020,"211.09375","8.539651843749999",rbot,1,tcp,32,"147.32.84.165",6755,Botnet,32,1,1
1313371080,188,"14.481322033333333",rbot,1,tcp,30,"147.32.84.165",5640,Botnet,30,1,1
1313371140,186,"9.090753222222222",rbot,1,tcp,27,"147.32.84.165",5022,Botnet,27,1,1
1313371200,"224.8","7.567513542857143",rbot,1,tcp,35,"147.32.84.165",7868,Botnet,35,1,1
1313371260,"203.80645161290323","8.597418838709675",rbot,1,tcp,31,"147.32.84.165",6318,Botnet,31,1,1
1313371320,"216.44827586206895","8.394692379310344",rbot,1,tcp,29,"147.32.84.165",6277,Botnet,29,1,1
1313371380,"214.875","8.24748753125",rbot,1,tcp,32,"147.32.84.165",6876,Botnet,32,1,1
1313371440,186,"9.312577799999998",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313371500,192,"9.115183166666668",rbot,1,tcp,30,"147.32.84.165",5760,Botnet,30,1,1
1313371560,"207.51724137931035","8.444884620689656",rbot,1,tcp,29,"147.32.84.165",6018,Botnet,29,1,1
1313371620,"197.25","8.511926125",rbot,1,tcp,32,"147.32.84.165",6312,Botnet,32,1,1
1313371680,"220.59375","7.955550437500001",rbot,1,tcp,32,"147.32.84.165",7059,Botnet,32,1,1
1313371740,"205.68965517241378","8.433269793103447",rbot,1,tcp,29,"147.32.84.165",5965,Botnet,29,1,1
1313371800,"198.8","8.962986766666667",rbot,1,tcp,30,"147.32.84.165",5964,Botnet,30,1,1
1313371860,"191.80645161290323","8.754322612903229",rbot,1,tcp,31,"147.32.84.165",5946,Botnet,31,1,1
1313371920,"197.61290322580646","8.484953516129034",rbot,1,tcp,31,"147.32.84.165",6126,Botnet,31,1,1
1313371980,"199.96428571428572","8.672968607142858",rbot,1,tcp,28,"147.32.84.165",5599,Botnet,28,1,1
1313372040,186,"9.119065466666665",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313372100,"210.4","8.169692299999998",rbot,1,tcp,30,"147.32.84.165",6312,Botnet,30,1,1
1313372160,186,"9.106985148148148",rbot,1,tcp,27,"147.32.84.165",5022,Botnet,27,1,1
1313372220,186,"9.001093666666666",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313372280,186,"8.9992098",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313372340,"199.93333333333334","8.524060933333333",rbot,1,tcp,30,"147.32.84.165",5998,Botnet,30,1,1
1313372400,"192.20689655172413","8.729186310344828",rbot,1,tcp,29,"147.32.84.165",5574,Botnet,29,1,1
1313372460,"193.61290322580646","8.723602096774194",rbot,1,tcp,31,"147.32.84.165",6002,Botnet,31,1,1
1313372520,186,"9.008687",rbot,1,tcp,26,"147.32.84.165",4836,Botnet,26,1,1
1313372580,186,"9.01263375",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313372640,186,"8.9962582",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313372700,186,"9.0031626",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313372760,186,"9.009360249999999",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313372820,186,"8.995009214285716",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313372880,186,"8.992356482758622",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313372940,186,"9.002210555555553",rbot,1,tcp,27,"147.32.84.165",5022,Botnet,27,1,1
1313373000,186,"9.01312992857143",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313373060,186,"8.996243100000003",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313373120,186,"8.993077699999999",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313373180,186,"8.998706464285712",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313373240,186,"9.002525678571429",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313373300,186,"8.991859862068965",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313373360,186,"8.997936037037038",rbot,1,tcp,27,"147.32.84.165",5022,Botnet,27,1,1
1313373420,186,"9.012907142857143",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313373480,186,"9.006426366666668",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313373540,186,"8.992521433333332",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313373600,186,"8.998491607142858",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313373660,186,"9.009134785714286",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313373720,186,"8.992183137931034",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313373780,186,"8.994588444444444",rbot,1,tcp,27,"147.32.84.165",5022,Botnet,27,1,1
1313373840,186,"9.009654821428573",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313373900,186,"9.013139999999998",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313373960,186,"8.996216566666668",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313374020,186,"8.991912392857143",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313374080,186,"9.002886428571427",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313374140,186,"9.002994689655173",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313374200,186,"8.990962185185184",rbot,1,tcp,27,"147.32.84.165",5022,Botnet,27,1,1
1313374260,186,"8.998903678571427",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313374320,186,"9.013266933333334",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313374380,186,"9.006516633333332",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313374440,186,"8.995407000000002",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313374500,186,"8.998656",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313374500,6478,"3519.114746",rbot,1,tcp,1,"38.229.70.20",6478,Botnet,1,1,1
1313374560,186,"9.006063896551725",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313374620,186,"8.994439037037038",rbot,1,tcp,27,"147.32.84.165",5022,Botnet,27,1,1
1313374680,186,"8.998834285714285",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313374740,186,"9.012699066666666",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313374800,186,"9.012993833333333",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313374860,186,"8.99142882142857",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313374920,186,"8.99496675",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313374980,186,"9.006198137931033",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313375040,186,"8.990945777777776",rbot,1,tcp,27,"147.32.84.165",5022,Botnet,27,1,1
1313375100,186,"8.991730857142857",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313375160,186,"9.000027966666666",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313375220,186,"9.013159833333335",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
1313375280,186,"8.998659785714286",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313375340,186,"8.991411678571428",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313375400,186,"8.999361689655172",rbot,1,tcp,29,"147.32.84.165",5394,Botnet,29,1,1
1313375460,186,"9.005846555555557",rbot,1,tcp,27,"147.32.84.165",5022,Botnet,27,1,1
1313375520,186,"8.991331142857144",rbot,1,tcp,28,"147.32.84.165",5208,Botnet,28,1,1
1313375580,186,"8.999548800000001",rbot,1,tcp,30,"147.32.84.165",5580,Botnet,30,1,1
