"_time","Down_time _mins","H_W problem","INCIDENT_DATE_KEY","INCIDENT_FC_KEY","Incident_Day","Incident_Day Type","Incident_Month","Incident_Quarter","Incident_Region","Incident_Town","Incident_Week","Incident_Weekday","Incident_Year","Incident_YearQuarter",LAT,LON,Latitude,Longitude,"New Duplicate Incident","New Ticket",No,PostCode,"PostCode_2","Reviewed_main_category","Reviewed_sub_category","SW_Reviewed_main_category","SW_Reviewed_sub_category",StreetName,"TERMINAL_ID","Ticket Down time","Ticket Start time","Ticket Stop time","Ticket_R2","Total Down","bay_BKK_UPC","bay_device_priority","bay_region","bay_type_of_device","bay_vault_code","closed_dtimestamp","component_profile","device_id","fault_id","fault_text","first_line_service_profile","incident_id",latitude,longitude,"model_number","opened_dtimestamp",postcode,"second_line_service_profile","ticket_id","type_location"
"2019-12-06T11:31:34.000+0000","1.2666528078262",Network,41614,1055R,6,"Working Day",Dec,Q4,"Greater London",Kensington,49,Fri,2019,"2019-Q4","51.4994271","-0.1643685","51.4994271","-0.1643685","1st_level",,,"SW3 1JJ",1JJ,Network,"1st_level",Network,"1st_level","102 Brompton Road, Knightsbridge",S1A1055R,"1.2666528078262","12/6/2019 11:31:34 AM","12/6/2019 11:32:49 AM",,"0.00087962000543484",BKK,"High Priority",M202,"R-ATM",700,"41614.48113425",Omron,S1A1055R,109,"The ATM changed mode to Off-Line.","Brinks_BKK_FLM",13497874,"51.4994271","-0.1643685",ADM2,"41614.48025463",SW3,"IBM_BKK_SLM",101569498,Branch
"2019-12-06T11:28:09.000+0000","2.4000048043672",Network,41614,1232R,6,"Working Day",Dec,Q4,"City of London",,49,Fri,2019,"2019-Q4","51.516105","-0.083957","51.516105","-0.083957","1st_level",,,"EC2N 1BG",1BG,Network,"1st_level",Network,"1st_level","100 Old Broad Street",S1A1232R,"2.4000048043672","12/6/2019 11:28:09 AM","12/6/2019 11:30:34 AM",,"0.0016666700030328",BKK,"High Priority",M201,"R-ATM",700,"41614.47956018",Diebold,S1A1232R,109,"The ATM changed mode to Off-Line.","Brinks_BKK_FLM",13497769,"51.516105","-0.083957","OPTEVA 378","41614.47789351",EC2N,"Diebold_BKK_SLM",101591148,Branch
"2019-12-06T11:28:09.000+0000","1.9000080088153",Network,41614,1094R,6,"Working Day",Dec,Q4,"Greater London",Wandsworth,49,Fri,2019,"2019-Q4","51.427917","-0.1686517","51.427917","-0.1686517","1st_level",,,"SW17 0RN",0RN,Network,"1st_level",Network,"1st_level","56 Tooting High Street, Tooting",S1A1094R,"1.9000080088153","12/6/2019 11:28:09 AM","12/6/2019 11:30:04 AM",,"0.0013194500061218",BKK,"High Priority",M201,"R-ATM",700,"41614.47921296",Diebold,S1A1094R,109,"The ATM changed mode to Off-Line.","Brinks_BKK_FLM",13497767,"51.427917","-0.1686517","OPTEVA 378","41614.47789351",SW17,"Diebold_BKK_SLM",101591146,Branch
"2019-12-06T11:27:10.000+0000","197.88333119592",Hardware,41614,1424R,6,"Working Day",Dec,Q4,Westminster,,49,Fri,2019,"2019-Q4","51.5054276","-0.1367591","51.5054276","-0.1367591","New ticket",101591140,901,"SW1Y 5EY",5EY,Hardware,"Cash_Jam",Hardware,"Cash_Jam","69 Pall Mall, St James's",S1A1424R,"225.76667039772","12/6/2019 11:27:10 AM","12/6/2019 3:12:56 PM",101591140,"0.15678240999841",BKK,Standard,M102,"R-ATM",700,"41614.61461805",Omron,S1A1424R,178,"Terminal closed Casset,CardR,Depos,Trap,or Present not available","G4S_BKK_FLM",13497762,"51.5054276","-0.1367591","ADM1.5","41614.47719907",SW1Y,"IBM_BKK_SLM",101591140,Branch
"2019-12-06T11:27:10.000+0000","6.3666720001493",Others,41614,1286R,6,"Working Day",Dec,Q4,"Greater London",Eltham,49,Fri,2019,"2019-Q4","51.4507231","0.0544994","51.4507231","0.0544994","New ticket",101591143,821,"SE9 1TD",1TD,Others,"Device_info",Others,"Device_info","111 High Street, Eltham",S1A1286R,"6.3666720001493","12/6/2019 11:27:10 AM","12/6/2019 11:33:32 AM",101591143,"0.0044213000001037",BKK,"High Priority",M203,"R-ATM",700,"41614.48162037",Omron,S1A1286R,110,"The ATM changed mode to Supervisor.","BRINKS_BKK_FLM",13497760,"51.4507231","0.0544994","ADM1.5","41614.47719907",SE9,"IBM_BKK_SLM",101591143,Branch
"2019-12-06T11:23:00.000+0000","3.8833343982697",Network,41614,1068R,6,"Working Day",Dec,Q4,"Greater London",Paddington,49,Fri,2019,"2019-Q4","51.5173769","-0.1669573","51.5173769","-0.1669573","1st_level",,,"W2 2HR",2HR,Power,"1st_level",Network,"Power_Fail","171 Edgware Road",S1A1068R,"3.8833343982697","12/6/2019 11:23:00 AM","12/6/2019 11:26:53 AM",,"0.0026967599987984",BKK,"High Priority",M105,"R-ATM",62,"41614.47700231",Omron,S1A1068R,18,"Power failure reported , Entering Service initiated","G4S_BKK_FLM",13497732,"51.5173769","-0.1669573",ADM2,"41614.47430555",W2,"IBM_BKK_SLM",101589768,Branch
"2019-12-06T11:22:05.000+0000","4.7999952023383",Network,41614,1068R,6,"Working Day",Dec,Q4,"Greater London",Paddington,49,Fri,2019,"2019-Q4","51.5173769","-0.1669573","51.5173769","-0.1669573","1st_level",,,"W2 2HR",2HR,Network,"1st_level",Network,"1st_level","171 Edgware Road",S1A1068R,"4.7999952023383","12/6/2019 11:22:05 AM","12/6/2019 11:26:53 AM",,"0.0033333300016238",BKK,"High Priority",M105,"R-ATM",62,"41614.47700231",Omron,S1A1068R,109,"The ATM changed mode to Off-Line.","G4S_BKK_FLM",13497728,"51.5173769","-0.1669573",ADM2,"41614.47366898",W2,"IBM_BKK_SLM",101589768,Branch
"2019-12-06T11:07:04.000+0000","0.13332960312255",Network,41614,1061R,6,"Working Day",Dec,Q4,"Greater London",Poplar,49,Fri,2019,"2019-Q4","51.4921822","-0.0241566","51.4921822","-0.0241566","1st_level",,,"E14 5AH",5AH,Network,"1st_level",Network,"1st_level","Unit 8, Canary Wharf",S1A1061R,"0.13332960312255","12/6/2019 11:07:04 AM","12/6/2019 11:07:12 AM",,"9.2590002168436e-05",BKK,"High Priority",M206,"R-ATM",700,"41614.46333333",Omron,S1A1061R,109,"The ATM changed mode to Off-Line.","Brinks_BKK_FLM",13497612,"51.4921822","-0.0241566",ADM2,"41614.46324074",E14,"IBM_BKK_SLM",101591061,Branch
"2019-12-06T11:06:21.000+0000","0.85000320570543",Network,41614,1061R,6,"Working Day",Dec,Q4,"Greater London",Poplar,49,Fri,2019,"2019-Q4","51.4921822","-0.0241566","51.4921822","-0.0241566","1st_level",,,"E14 5AH",5AH,Power,"1st_level",Network,"Power_Fail","Unit 8, Canary Wharf",S1A1061R,"0.85000320570543","12/6/2019 11:06:21 AM","12/6/2019 11:07:12 AM",,"0.00059028000396211",BKK,"High Priority",M206,"R-ATM",700,"41614.46333333",Omron,S1A1061R,18,"Power failure reported , Entering Service initiated","Brinks_BKK_FLM",13497607,"51.4921822","-0.0241566",ADM2,"41614.46274305",E14,"IBM_BKK_SLM",101591061,Branch
"2019-12-06T10:32:13.000+0000","7.6666751957964",Others,41614,1289R,6,"Working Day",Dec,Q4,"Greater London",Islington,49,Fri,2019,"2019-Q4","51.5327172","-0.106394","51.5327172","-0.106394","New m/c and New ticket",101590948,838,"N1 9LJ",9LJ,Others,"Device_info",Others,"Device_info","Lion House, 25 Islington High Street, Islington",S1A1289R,"7.6666751957964","12/6/2019 10:32:13 AM","12/6/2019 10:39:54 AM",101590948,"0.0053240799970808",BKK,"High Priority",M201,"R-ATM",531,"41614.444375",Diebold,S1A1289R,110,"The ATM changed mode to Supervisor.","Brinks_BKK_FLM",13497419,"51.5327172","-0.106394","OPTEVA 378","41614.43905092",N1,"Diebold_BKK_SLM",101590948,Branch
"2019-12-06T10:25:36.000+0000","2.1833280078135",Network,41614,1233R,6,"Working Day",Dec,Q4,"Greater London","East Ham",49,Fri,2019,"2019-Q4","51.5367167","0.0523715","51.5367167","0.0523715","1st_level",,,"E6 2HX",2HX,Network,"1st_level",Network,"1st_level","118 High Street North, East Ham",S1A1233R,"2.1833280078135","12/6/2019 10:25:36 AM","12/6/2019 10:27:46 AM",,"0.0015162000054261",BKK,"High Priority",M201,"R-ATM",700,"41614.43596064",Diebold,S1A1233R,109,"The ATM changed mode to Off-Line.","Brinks_BKK_FLM",13497385,"51.5367167","0.0523715","OPTEVA 378","41614.43444444",E6,"Diebold_BKK_SLM",101590926,Branch
"2019-12-06T10:22:09.000+0000","1.4166575996205",Network,41614,1066R,6,"Working Day",Dec,Q4,"City of London",,49,Fri,2019,"2019-Q4","51.5137482","-0.0844692","51.5137482","-0.0844692","1st_level",,,"EC2N 3AQ",3AQ,Network,"1st_level",Network,"1st_level","1 Bishopsgate",S1A1066R,"1.4166575996205","12/6/2019 10:22:09 AM","12/6/2019 10:23:33 AM",,"0.00098378999973647",BKK,"High Priority",M101,"R-ATM",518,"41614.4330324",Omron,S1A1066R,109,"The ATM changed mode to Off-Line.","G4S_BKK_FLM",13497366,"51.5137482","-0.0844692",ADM2,"41614.43204861",EC2N,"IBM_BKK_SLM",101590911,Branch
"2019-12-06T10:13:22.000+0000","325.45000799582",Others,41615,1430R,7,"Working Day",Dec,Q4,Westminster,,49,Sat,2019,"2019-Q4","51.5117678","-0.1315131","51.5117678","-0.1315131","New m/c and New ticket",101585724,944,"W1D 6HB",6HB,Others,"Security_Alarm",Others,"Security_Alarm","17 Gerrard Street",S1A1430R,"1471.3166735996","12/6/2019 10:13:22 AM","12/7/2019 10:44:42 AM",101585724,"1.0217476899998",BKK,Standard,M301,"R-ATM",700,"41614.65196759",Omron,S1A1430R,1041,"The Anti-Ambush alarm has been triggered.","Brinks_BKK_FLM",13497309,"51.5117678","-0.1315131","ADM1.5","41614.42596064",W1D,"IBM_BKK_SLM",101585724,Branch
"2019-12-06T10:13:22.000+0000","325.45000799582",Network,41614,1430R,6,"Working Day",Dec,Q4,Westminster,,49,Fri,2019,"2019-Q4","51.5117678","-0.1315131","51.5117678","-0.1315131","1st_level",,,"W1D 6HB",6HB,Power,"1st_level",Network,"Power_Fail","17 Gerrard Street",S1A1430R,"325.45000799582","12/6/2019 10:13:22 AM","12/6/2019 3:38:50 PM",,"0.2260069499971",BKK,Standard,M301,"R-ATM",700,"41614.65196759",Omron,S1A1430R,18,"Power failure reported , Entering Service initiated","Brinks_BKK_FLM",13497310,"51.5117678","-0.1315131","ADM1.5","41614.42596064",W1D,"IBM_BKK_SLM",101585724,Branch
"2019-12-06T10:07:26.000+0000","3.5833392001223",Others,41614,1287R,6,"Working Day",Dec,Q4,Westminster,,49,Fri,2019,"2019-Q4","51.4960017","-0.1425876","51.4960017","-0.1425876","New ticket",101590852,832,"SW1V 1EJ",1EJ,Others,"Device_info",Others,"Device_info","333 Vauxhall Bridge Road, Belgravia",S1A1287R,"3.5833392001223","12/6/2019 10:07:26 AM","12/6/2019 10:11:02 AM",101590852,"0.0024884300000849",BKK,"High Priority",M204,"R-ATM",494,"41614.4243287",Omron,S1A1287R,110,"The ATM changed mode to Supervisor.","Brinks_BKK_FLM",13497256,"51.4960017","-0.1425876","ADM1.5","41614.42184027",SW1V,"IBM_BKK_SLM",101590852,Branch
"2019-12-06T09:56:40.000+0000","87.883329601027",Others,41614,1441R,6,"Working Day",Dec,Q4,"Greater London",Poplar,49,Fri,2019,"2019-Q4","51.5054472","-0.017385","51.5054472","-0.017385","New ticket",101583955,1018,"E14 5HQ",5HQ,Others,"Device_info",Others,"Device_info","25th Floor, 8 Canada Square",S1A1441R,"87.883329601027","12/6/2019 9:56:40 AM","12/6/2019 11:24:33 AM","101583955-1018","0.061030090000713",BKK,Standard,M304,"R-ATM",2,"41614.47538194",Omron,S1A1441R,110,"The ATM changed mode to Supervisor.","Brinks_BKK_FLM",13497201,"51.5054472","-0.017385","ADM1.5","41614.41435185",E14,"IBM_BKK_SLM",101583955,Branch
"2019-12-06T09:56:26.000+0000","9.8333280044608",Others,41614,1231R,6,"Working Day",Dec,Q4,"Greater London",Camberwell,49,Fri,2019,"2019-Q4","51.5046463","-0.0905008","51.5046463","-0.0905008","New ticket",101590825,513,"SE1 1YB",1YB,Others,"Device_info",Others,"Device_info","28 Borough High Street, Southwark",S1A1231R,"9.8333280044608","12/6/2019 9:56:26 AM","12/6/2019 10:06:15 AM",101590825,"0.0068287000030978",BKK,"High Priority",M105,"R-ATM",700,"41614.42101851",Diebold,S1A1231R,110,"The ATM changed mode to Supervisor.","G4S_BKK_FLM",13497197,"51.5046463","-0.0905008","OPTEVA 378","41614.41418981",SE1,"Diebold_BKK_SLM",101590825,Branch
"2019-12-06T09:55:24.000+0000","89.133336001541",Network,41614,1441R,6,"Working Day",Dec,Q4,"Greater London",Poplar,49,Fri,2019,"2019-Q4","51.5054472","-0.017385","51.5054472","-0.017385","1st_level",,,"E14 5HQ",5HQ,Power,"1st_level",Network,"Power_Fail","25th Floor, 8 Canada Square",S1A1441R,"89.133336001541","12/6/2019 9:55:24 AM","12/6/2019 11:24:33 AM",,"0.06189815000107",BKK,Standard,M304,"R-ATM",2,"41614.47538194",Omron,S1A1441R,18,"Power failure reported , Entering Service initiated","Brinks_BKK_FLM",13497189,"51.5054472","-0.017385","ADM1.5","41614.41348379",E14,"IBM_BKK_SLM",101583955,Branch
"2019-12-06T09:54:13.000+0000","348.25000320445",Network,41614,1430R,6,"Working Day",Dec,Q4,Westminster,,49,Fri,2019,"2019-Q4","51.5117678","-0.1315131","51.5117678","-0.1315131","1st_level",,,"W1D 6HB",6HB,Network,"1st_level",Network,"1st_level","17 Gerrard Street",S1A1430R,"348.25000320445","12/6/2019 9:54:13 AM","12/6/2019 3:42:28 PM",,"0.24184028000309",BKK,Standard,M301,"R-ATM",700,"41614.65449074",Omron,S1A1430R,109,"The ATM changed mode to Off-Line.","Brinks_BKK_FLM",13497178,"51.5117678","-0.1315131","ADM1.5","41614.41265046",W1D,"IBM_BKK_SLM",101585724,Branch
"2019-12-06T09:48:59.000+0000","95.550004796823",Network,41614,1441R,6,"Working Day",Dec,Q4,"Greater London",Poplar,49,Fri,2019,"2019-Q4","51.5054472","-0.017385","51.5054472","-0.017385","1st_level",,,"E14 5HQ",5HQ,Network,"1st_level",Network,"1st_level","25th Floor, 8 Canada Square",S1A1441R,"95.550004796823","12/6/2019 9:48:59 AM","12/6/2019 11:24:33 AM",,"0.066354169997794",BKK,Standard,M304,"R-ATM",2,"41614.47538194",Omron,S1A1441R,109,"The ATM changed mode to Off-Line.","Brinks_BKK_FLM",13497144,"51.5054472","-0.017385","ADM1.5","41614.40902777",E14,"IBM_BKK_SLM",101583955,Branch
"2019-12-06T09:42:40.000+0000","6.5499983984046",Others,41614,1244R,6,"Working Day",Dec,Q4,"Greater London","Camden Town",49,Fri,2019,"2019-Q4","51.5378098","-0.1926672","51.5378098","-0.1926672","New m/c and New ticket",101590772,579,"NW6 4HJ",4HJ,Others,"Device_info",Others,"Device_info","50-52 Kilburn High Road, Kilburn",S1A1244R,"6.5499983984046","12/6/2019 9:42:40 AM","12/6/2019 9:49:13 AM",101590772,"0.0045486099988921",BKK,"High Priority",M103,"R-ATM",700,"41614.40917824",Diebold,S1A1244R,110,"The ATM changed mode to Supervisor.","Brinks_BKK_FLM",13497102,"51.5378098","-0.1926672","OPTEVA 378","41614.40462963",NW6,"Diebold_BKK_SLM",101590772,Branch
"2019-12-06T09:41:13.000+0000","6.5000016032718",Others,41614,1061R,6,"Working Day",Dec,Q4,"Greater London",Poplar,49,Fri,2019,"2019-Q4","51.4921822","-0.0241566","51.4921822","-0.0241566","New ticket",101590763,130,"E14 5AH",5AH,Others,"Device_info",Others,"Device_info","Unit 8, Canary Wharf",S1A1061R,"6.5000016032718","12/6/2019 9:41:13 AM","12/6/2019 9:47:43 AM",101590763,"0.0045138900022721",BKK,"High Priority",M206,"R-ATM",700,"41614.40814814",Omron,S1A1061R,110,"The ATM changed mode to Supervisor.","Brinks_BKK_FLM",13497092,"51.4921822","-0.0241566",ADM2,"41614.40363425",E14,"IBM_BKK_SLM",101590763,Branch
"2019-12-06T09:33:06.000+0000","1.216656002216",Network,41614,1441R,6,"Working Day",Dec,Q4,"Greater London",Poplar,49,Fri,2019,"2019-Q4","51.5054472","-0.017385","51.5054472","-0.017385","1st_level",,,"E14 5HQ",5HQ,Power,"1st_level",Network,"Power_Fail","25th Floor, 8 Canada Square",S1A1441R,"1.216656002216","12/6/2019 9:33:06 AM","12/6/2019 9:34:18 AM",,"0.00084490000153892",BKK,Standard,M304,"R-ATM",2,"41614.39883101",Omron,S1A1441R,18,"Power failure reported , Entering Service initiated","Brinks_BKK_FLM",13497050,"51.5054472","-0.017385","ADM1.5","41614.39798611",E14,"IBM_BKK_SLM",101583955,Branch
"2019-12-06T09:31:11.000+0000","3.1333248037845",Network,41614,1441R,6,"Working Day",Dec,Q4,"Greater London",Poplar,49,Fri,2019,"2019-Q4","51.5054472","-0.017385","51.5054472","-0.017385","1st_level",,,"E14 5HQ",5HQ,Network,"1st_level",Network,"1st_level","25th Floor, 8 Canada Square",S1A1441R,"3.1333248037845","12/6/2019 9:31:11 AM","12/6/2019 9:34:18 AM",,"0.0021759200026281",BKK,Standard,M304,"R-ATM",2,"41614.39883101",Omron,S1A1441R,109,"The ATM changed mode to Off-Line.","Brinks_BKK_FLM",13497045,"51.5054472","-0.017385","ADM1.5","41614.39665509",E14,"IBM_BKK_SLM",101583955,Branch
"2019-12-06T08:39:12.000+0000","3.7833407975268",Others,41614,1256R,6,"Working Day",Dec,Q4,"Greater London",Wandsworth,49,Fri,2019,"2019-Q4","51.427917","-0.1686517","51.427917","-0.1686517","New m/c and New ticket",101590602,632,"SW17 0RN",0RN,Others,"Device_info",Others,"Device_info","56 Tooting High Street, Tooting",S1A1256R,"3.7833407975268","12/6/2019 8:39:12 AM","12/6/2019 8:42:59 AM",101590602,"0.0026273199982825",BKK,"High Priority",M303,"R-ATM",700,"41614.36318287",Diebold,S1A1256R,110,"The ATM changed mode to Supervisor.","Brinks_BKK_FLM",13496790,"51.427917","-0.1686517","OPTEVA 378","41614.36055555",SW17,"Diebold_BKK_SLM",101590602,Branch
"2019-12-06T08:27:31.000+0000","6.9999983988237",Others,41614,1263R,6,"Working Day",Dec,Q4,"Greater London","East Ham",49,Fri,2019,"2019-Q4","51.5367167","0.0523715","51.5367167","0.0523715","New ticket",101590558,672,"E6 2HX",2HX,Others,"Device_info",Others,"Device_info","118 High Street North, East Ham",S1A1263R,"6.9999983988237","12/6/2019 8:27:31 AM","12/6/2019 8:34:31 AM",101590558,"0.0048611099991831",BKK,"High Priority",M305,"R-ATM",700,"41614.35730324",Diebold,S1A1263R,110,"The ATM changed mode to Supervisor.","Brinks_BKK_FLM",13496717,"51.5367167","0.0523715","OPTEVA 378","41614.35244213",E6,"Diebold_BKK_SLM",101590558,Branch
"2019-12-06T08:13:25.000+0000","7.2499968018383",Others,41614,1063R,6,"Working Day",Dec,Q4,"Greater London",Paddington,49,Fri,2019,"2019-Q4","51.5209721","-0.1569726","51.5209721","-0.1569726","New ticket",101590494,178,"W1U 6AX",6AX,Others,"Device_info",Others,"Device_info","90 Baker Street",S1A1063R,"7.2499968018383","12/6/2019 8:13:25 AM","12/6/2019 8:20:40 AM",101590494,"0.0050347200012766",BKK,"High Priority",M303,"R-ATM",700,"41614.34769675",Omron,S1A1063R,110,"The ATM changed mode to Supervisor.","Brinks_BKK_FLM",13496623,"51.5209721","-0.1569726",ADM2,"41614.34266203",W1U,"IBM_BKK_SLM",101590494,Branch
"2019-12-06T07:29:14.000+0000","1.6833312017843",Network,41614,1256R,6,"Working Day",Dec,Q4,"Greater London",Wandsworth,49,Fri,2019,"2019-Q4","51.427917","-0.1686517","51.427917","-0.1686517","1st_level",,,"SW17 0RN",0RN,Network,"1st_level",Network,"1st_level","56 Tooting High Street, Tooting",S1A1256R,"1.6833312017843","12/6/2019 7:29:14 AM","12/6/2019 7:30:55 AM",,"0.0011689800012391",BKK,"High Priority",M303,"R-ATM",700,"41614.31313657",Diebold,S1A1256R,109,"The ATM changed mode to Off-Line.","Brinks_BKK_FLM",13496484,"51.427917","-0.1686517","OPTEVA 378","41614.31196759",SW17,"Diebold_BKK_SLM",101590417,Branch
"2019-12-06T06:37:24.000+0000","304.48333440581",Others,41614,1423R,6,"Working Day",Dec,Q4,Westminster,,49,Fri,2019,"2019-Q4","51.5156529","-0.1400404","51.5156529","-0.1400404","New m/c and New ticket",101589026,892,"W1D 1NT",1NT,Others,"Reject_Full (RATM)",Others,"Reject_Full (RATM)","196 Oxford Street",S1A1423R,"304.68333600322","12/6/2019 6:37:24 AM","12/6/2019 11:42:05 AM",101589026,"0.21158565000223",BKK,Standard,M202,"R-ATM",700,"41614.48741898",Omron,S1A1423R,178,"Terminal closed Casset,CardR,Depos,Trap,or Present not available","Brinks_BKK_FLM",13496309,"51.5156529","-0.1400404","ADM1.5","41614.27597222",W1D,"IBM_BKK_SLM",101589026,Branch
"2019-12-06T06:21:47.000+0000","1.166673603002",Network,41614,1237R,6,"Working Day",Dec,Q4,Westminster,,49,Fri,2019,"2019-Q4","51.5132672","-0.1546826","51.5132672","-0.1546826","1st_level",,,"W1K 6TF",6TF,Network,"1st_level",Network,"1st_level","1 Balderton Street, Corner of Norfolk Row and Balderton Street",S1A1237R,"1.166673603002","12/6/2019 6:21:47 AM","12/6/2019 6:22:58 AM",,"0.00081019000208471",BKK,"High Priority",M305,"R-ATM",700,"41614.26594907",Diebold,S1A1237R,109,"The ATM changed mode to Off-Line.","Brinks_BKK_FLM",13496271,"51.5132672","-0.1546826","OPTEVA 378","41614.26513888",W1K,"Diebold_BKK_SLM",101590268,Branch
"2019-12-06T05:56:44.000+0000","10.2499920025",Others,41614,1439R,6,"Working Day",Dec,Q4,"City of London",,49,Fri,2019,"2019-Q4","51.5195383","-0.0870689","51.5195383","-0.0870689","New ticket",101590235,1000,"EC2M 2UP",2UP,Others,"Device_info",Others,"Device_info","The Helicon, 1 South Place",S1A1439R,"899.73332639784","12/6/2019 5:56:44 AM","12/6/2019 8:56:27 PM",101590235,"0.6248148099985",BKK,Standard,M101,"R-ATM",700,"41614.25484953",Omron,S1A1439R,110,"The ATM changed mode to Supervisor.","G4S_BKK_FLM",13496220,"51.5195383","-0.0870689","ADM1.5","41614.24773148",EC2M,"IBM_BKK_SLM",101590235,Branch
"2019-12-06T05:44:30.000+0000","1.9333296047989",Network,41614,1225R,6,"Working Day",Dec,Q4,"Greater London",Lambeth,49,Fri,2019,"2019-Q4","51.4387177","-0.1263901","51.4387177","-0.1263901","1st_level",,,"SW2 4UE",4UE,Network,"1st_level",Network,"1st_level","103 Streatham Hill, Streatham",S1A1225R,"1.9333296047989","12/6/2019 5:44:30 AM","12/6/2019 5:46:26 AM",,"0.0013425900033326",BKK,"High Priority",M205,"R-ATM",700,"41614.2405787",Diebold,S1A1225R,109,"The ATM changed mode to Off-Line.","Brinks_BKK_FLM",13496197,"51.4387177","-0.1263901","OPTEVA 378","41614.23923611",SW2,"Diebold_BKK_SLM",101590222,Branch
"2019-12-06T05:28:24.000+0000","8.2333296001889",Others,41614,1291R,6,"Working Day",Dec,Q4,"Greater London",Camberwell,49,Fri,2019,"2019-Q4","51.5046463","-0.0905008","51.5046463","-0.0905008","New m/c and New ticket",101590196,849,"SE1 1YB",1YB,Others,"Device_info",Others,"Device_info","28 Borough High Street, Southwark",S1A1291R,"8.2333296001889","12/6/2019 5:28:24 AM","12/6/2019 5:36:37 AM",101590196,"0.0057175900001312",BKK,"High Priority",M307,"R-ATM",700,"41614.23377314",Diebold,S1A1291R,110,"The ATM changed mode to Supervisor.","Brinks_BKK_FLM",13496162,"51.5046463","-0.0905008","OPTEVA 378","41614.22805555",SE1,"Diebold_BKK_SLM",101590196,Branch
"2019-12-06T04:59:06.000+0000","21.300004801014",Others,41614,1297R,6,"Working Day",Dec,Q4,"Greater London",Camberwell,49,Fri,2019,"2019-Q4","51.4721609","-0.0694885","51.4721609","-0.0694885","New ticket",101588563,876,"SE15 5ET",5ET,Others,"Device_info",Others,"Device_info","47 Rye Lane, Peckham",S1A1297R,"21.300004801014","12/6/2019 4:59:06 AM","12/6/2019 5:20:24 AM",101588563,"0.014791670000704",BKK,"High Priority",M301,"R-ATM",700,"41614.2225",Omron,S1A1297R,110,"The ATM changed mode to Supervisor.","G4S_BKK_FLM",13496111,"51.4721609","-0.0694885","ADM1.5","41614.20770833",SE15,"IBM_BKK_SLM",101588563,Branch
"2019-12-06T04:54:56.000+0000","10.683345595608",Others,41614,1091R,6,"Working Day",Dec,Q4,"Greater London",Wandsworth,49,Fri,2019,"2019-Q4","51.4449407","-0.1513132","51.4449407","-0.1513132","New ticket",101590117,349,"SW12 9AS",9AS,Others,"Device_info",Others,"Device_info","117 Balham High Road, Balham",S1A1091R,"10.683345595608","12/6/2019 4:54:56 AM","12/6/2019 5:05:38 AM",101590117,"0.0074189899969497",BKK,"High Priority",M202,"R-ATM",700,"41614.21224537",Diebold,S1A1091R,110,"The ATM changed mode to Supervisor.","Brinks_BKK_FLM",13496061,"51.4449407","-0.1513132","OPTEVA 378","41614.20482638",SW12,"Diebold_BKK_SLM",101590117,Branch
